444154439 2.00926e+06 1.84034e+06 312658 10898 109418 
444154533 6.26344e+06 5.75604e+06 971727 34953 352470 
444154628 2.24592e+06 2.07199e+06 353693 11602 117430 
444154723 3.24245e+06 2.96987e+06 505741 18092 185346 
444154816 5.89859e+06 5.42613e+06 919729 32808 330022 
444154910 5.11552e+06 4.67875e+06 787630 29320 293296 
444155004 5.15324e+06 4.72546e+06 800404 30237 302939 
444155104 3.41338e+06 3.13094e+06 528105 18799 189715 
444155200 3.59337e+06 3.28636e+06 555982 20518 206408 
444155295 4.28869e+06 3.95436e+06 674562 22903 231909 
444155389 4.93853e+06 4.54506e+06 771361 26825 270169 
444155483 4.87817e+06 4.47849e+06 763102 26881 271447 
444155578 4.71284e+06 4.3157e+06 729871 26575 265820 
444155673 1.9875e+06 1.8312e+06 311556 11022 111216 
444155772 4.38338e+06 4.01265e+06 675520 24886 249966 
444155866 3.83881e+06 3.52974e+06 599826 21278 215356 
444155956 5.50728e+06 5.07378e+06 864919 29390 295798 
444156048 4.99545e+06 4.56428e+06 768835 29325 297745 
444156143 4.56726e+06 4.17556e+06 706869 26684 266732 
444156237 241551 215444 35486 1936 19415 
444156287 3.24794e+06 2.9737e+06 504987 18469 185669 
444156390 4.76575e+06 4.37686e+06 740880 26467 266835 
444156493 5.48619e+06 5.02414e+06 847634 31821 319471 
444156587 4.07584e+06 3.73919e+06 633999 22793 228782 
444156681 1.99154e+06 1.81878e+06 308399 11769 119050 
444156776 3.68745e+06 3.38859e+06 574787 20221 202961 
444156870 3.82386e+06 3.50485e+06 594243 21576 217058 
444156965 2.45682e+06 2.26012e+06 384633 14009 139836 
444157058 7.35654e+06 6.78718e+06 1.15022e+06 40253 406386 
444157154 3.32794e+06 3.06228e+06 521697 16457 166719 
444157246 4.38265e+06 4.04559e+06 689044 23069 232145 
444157340 5.24886e+06 4.8027e+06 809836 30088 303894 
444157435 5.1409e+06 4.7374e+06 799486 28756 288031 
444157528 3.93735e+06 3.59979e+06 605933 23225 232039 
444157622 5.76534e+06 5.30993e+06 899379 31713 320997 
444157716 4.75151e+06 4.38382e+06 744754 25643 259528 
444157812 4.59746e+06 4.21765e+06 711893 26269 262632 
444157963 1.54923e+06 1.40202e+06 236021 9265 94227 
444158060 3.82089e+06 3.51665e+06 597211 21135 211867 
444158154 4.97946e+06 4.57502e+06 775421 28165 282973 
444158247 4.36665e+06 3.9971e+06 675589 25404 255900 
444158344 4.1137e+06 3.77822e+06 643045 23268 233715 
444158438 3.46602e+06 3.18143e+06 537029 19498 197492 
444158532 5.13077e+06 4.71019e+06 797946 28440 288422 
444158633 4.42786e+06 4.06817e+06 687950 24600 249154 
444158728 2.47136e+06 2.26399e+06 384248 13799 139734 
444158821 1.44725e+06 1.31653e+06 221810 8394 84207 
444158916 4.99852e+06 4.59524e+06 783042 27698 278223 
444159011 4.74618e+06 4.36662e+06 742596 26493 267130 
444159104 1.99003e+06 1.82273e+06 310441 11108 112528 
444159197 4.9136e+06 4.52042e+06 768814 26610 268286 
444160508 2.86606e+06 2.63307e+06 448990 15466 155741 
444160596 2.86714e+06 2.60716e+06 437069 18342 181286 
444160691 4.16838e+06 3.82141e+06 647564 23138 233438 
444160791 2.2634e+06 2.06262e+06 348327 12727 129052 
444160886 5.8387e+06 5.34574e+06 902649 34055 344407 
444160981 3.91492e+06 3.57789e+06 602826 22933 229328 
444161085 4.05404e+06 3.70133e+06 625197 22916 230602 
444161181 4.47234e+06 4.10942e+06 693477 25244 252680 
444161276 2.40875e+06 2.19295e+06 368763 14420 143985 
444161386 1.02014e+06 924896 156504 6170 61993 
444161480 2.18554e+06 2.01428e+06 342055 11635 116222 
444161575 5.96508e+06 5.47612e+06 928874 32356 329234 
444161672 2.20563e+06 2.03159e+06 344982 2598 26077 
444161745 3.26981e+06 3.01332e+06 512228 17892 180321 
444161838 3.56336e+06 3.27776e+06 556331 19983 199516 
444162448 697627 639315 107600 3926 39381 
444162556 6.74464e+06 6.18564e+06 1.05154e+06 35781 362163 
444162642 2.58422e+06 2.38698e+06 405770 13906 140371 
444162737 3.4042e+06 3.12446e+06 529947 19240 193558 
444162832 3.58916e+06 3.30748e+06 560187 18999 191335 
444162926 4.70495e+06 4.31131e+06 730940 27021 269536 
444163025 5.01929e+06 4.60391e+06 778839 27935 281545 
444163120 3.63407e+06 3.3203e+06 556248 21771 218535 
444163214 4.40764e+06 4.03496e+06 681009 25698 257942 
444163309 4.39835e+06 4.04042e+06 686386 24596 248732 
444163404 2.971e+06 2.69909e+06 451510 17950 180047 
444163500 7.8618e+06 7.21693e+06 1.22001e+06 44741 449810 
444163600 5.39297e+06 4.94995e+06 835812 29957 299234 
444163694 5.13636e+06 4.72598e+06 801977 28057 283121 
444163789 3.79184e+06 3.4954e+06 596624 20091 203118 
444163884 2.06073e+06 1.90053e+06 323511 11141 111505 
444163979 2.75313e+06 2.52617e+06 427793 14951 150692 
444164080 2.57495e+06 2.35494e+06 398593 14835 149924 
444164177 3.57157e+06 3.26784e+06 550201 21033 210231 
444164321 2.09742e+06 1.91571e+06 323614 11925 121241 
444164419 5.43353e+06 4.98749e+06 843477 30717 308020 
444164518 2.60256e+06 2.37981e+06 400106 14790 147335 
444165120 725708 648601 111038 4940 50904 
444165218 2.49891e+06 2.27142e+06 381086 15223 151969 
444165314 2.68252e+06 2.4574e+06 417266 15517 155972 
444165410 1.68286e+06 1.54609e+06 262226 9217 93708 
444165505 2.92093e+06 2.6521e+06 446367 17351 175522 
444165604 2.15795e+06 1.97334e+06 331449 12971 129642 
444165701 3.00201e+06 2.76562e+06 474084 15407 157166 
444165794 3.71998e+06 3.41643e+06 578713 20366 205897 
444165887 3.62578e+06 3.32701e+06 566417 15886 160397 
444166002 6.0062e+06 5.48825e+06 929021 28400 284294 
444166120 3.39442e+06 3.08137e+06 522886 16084 162299 
444166243 8.72201e+06 8.01554e+06 1.36404e+06 38335 386047 
444166360 4.66575e+06 4.29928e+06 732250 20798 211724 
444166818 4.33963e+06 4.00248e+06 682002 22804 230171 
444166945 3.57201e+06 3.28747e+06 561751 19013 192946 
444167040 3.53088e+06 3.20503e+06 537375 21480 213809 
444167140 4.11574e+06 3.76723e+06 639513 23659 238667 
444167235 2.81922e+06 2.58282e+06 436076 16437 163878 
444167330 3.96292e+06 3.64591e+06 618285 21638 216977 
444167424 4.30263e+06 3.93982e+06 667018 24486 248169 
444167525 4.7298e+06 4.35347e+06 742715 26153 265488 
444167614 4.90324e+06 4.5025e+06 764263 26856 271929 
444167708 3.6252e+06 3.33266e+06 565646 20547 207626 
444167802 3.74126e+06 3.42124e+06 577972 21381 214635 
444167896 77461 66605 11135 735 7321 
444167947 12837 8495 1385 116 1122 
444169166 5.06231e+06 4.65944e+06 792490 28067 283078 
444169260 2.97361e+06 2.70684e+06 457481 17929 181349 
444169442 5.67104e+06 5.21922e+06 887987 27486 277337 
444169541 3.25473e+06 2.9816e+06 505759 18251 184682 
444169658 5.22851e+06 4.8165e+06 817913 27567 278929 
444169760 3.26026e+06 2.98319e+06 505474 18059 182993 
444169856 4.16678e+06 3.80968e+06 644537 24718 247376 
444169951 5.00193e+06 4.61589e+06 785072 26723 269231 
444170052 2.37204e+06 2.18014e+06 367450 11425 112032 
444170139 6.24563e+06 5.74852e+06 972638 33867 342247 
444170241 5.32217e+06 4.88713e+06 827238 30359 304103 
444170338 4.16419e+06 3.8094e+06 640777 24080 241210 
444170439 2.96234e+06 2.7133e+06 458644 16748 168929 
444170534 4.05614e+06 3.7263e+06 628871 21900 221380 
444170629 4.97361e+06 4.566e+06 778223 28122 285340 
444170729 4.15376e+06 3.81899e+06 647095 22808 228038 
444170867 4.59196e+06 4.22315e+06 719037 24845 251853 
444170964 2.7781e+06 2.54749e+06 431357 13538 138535 
444171122 2.59635e+06 2.38861e+06 405079 13845 137752 
444171230 5.65157e+06 5.22209e+06 889297 30092 302959 
444171319 3.28871e+06 2.99126e+06 502986 19353 195227 
444171423 1.67957e+06 1.53858e+06 262244 8936 89814 
444171516 1.32794e+06 1.19927e+06 203694 8469 86000 
444171611 3.31534e+06 3.04982e+06 518146 17683 179033 
444171711 5.37723e+06 4.93851e+06 834463 30608 306023 
444171806 3.59046e+06 3.31515e+06 564954 19292 194800 
444171899 3.80189e+06 3.47004e+06 584766 22691 227489 
444171995 5.37843e+06 4.94104e+06 836094 29928 302746 
444172090 4.76702e+06 4.3723e+06 735605 26535 266965 
444172184 2.92622e+06 2.66979e+06 450808 17104 171240 
444172279 3.32341e+06 3.05895e+06 518853 18070 183880 
444172380 4.33105e+06 3.96429e+06 674423 23096 233499 
444172477 2.93291e+06 2.68734e+06 454131 16110 162827 
444172571 2.7947e+06 2.55739e+06 430643 15646 156855 
444172672 4.74342e+06 4.36139e+06 741374 26084 261577 
444172767 5.90237e+06 5.40538e+06 913783 33475 337885 
444172890 2.03015e+06 1.86062e+06 315789 11465 115970 
444172984 6.20038e+06 5.72004e+06 972433 32947 333513 
444173080 1.7428e+06 1.59108e+06 270136 9733 98670 
444173174 4.36482e+06 3.99568e+06 674057 24192 242715 
444173270 2.13075e+06 1.92756e+06 325217 12979 131344 
444173370 5.52146e+06 5.0905e+06 866043 29305 294124 
444173465 4.82521e+06 4.42961e+06 751090 25725 257791 
444173560 3.87428e+06 3.56008e+06 602173 21497 215435 
444173656 1.74458e+06 1.5805e+06 266303 9773 98778 
444173751 3.98535e+06 3.66587e+06 622494 21887 221625 
444173846 4.87183e+06 4.46386e+06 755863 27608 279619 
444173944 3.80584e+06 3.48277e+06 590446 21417 215836 
444174063 5.21631e+06 4.79529e+06 811512 28064 284348 
444174156 3.28406e+06 3.00527e+06 507176 18184 182827 
444174251 2.15264e+06 1.96497e+06 332008 11703 116078 
444174347 3.72798e+06 3.4205e+06 576627 20672 206814 
444174447 6.33195e+06 5.83592e+06 993687 33323 335864 
444174543 6.4126e+06 5.87649e+06 993440 36903 370954 
444174646 3.15485e+06 2.89943e+06 493171 16576 167285 
444174740 3.15496e+06 2.90446e+06 493142 17112 172072 
444174836 4.74962e+06 4.36411e+06 742682 26011 263401 
444174930 6.11943e+06 5.61267e+06 949616 34053 343911 
444175023 2.21692e+06 2.01855e+06 341125 12188 121164 
444175117 2.16818e+06 1.9852e+06 336002 12551 128188 
444175213 3596 186 26 3 26 
444175313 3.28474e+06 2.9963e+06 507892 18451 185708 
444175408 1.74799e+06 1.58064e+06 269689 10828 111290 
444175503 2.86496e+06 2.63743e+06 449842 15111 153639 
444175599 5.21927e+06 4.79717e+06 809598 28447 286418 
444175693 5.58518e+06 5.12344e+06 865183 31210 314153 
444175793 5.32191e+06 4.89882e+06 830751 28494 287654 
444175888 2.89334e+06 2.64497e+06 451768 15267 155190 
444175982 3.62903e+06 3.32827e+06 561010 20642 208823 
444176077 4.43706e+06 4.08583e+06 693162 24266 243616 
444176173 6.35754e+06 5.84124e+06 990422 35100 352999 
444176273 3.0725e+06 2.81927e+06 476325 17489 176184 
444176369 2.6342e+06 2.39787e+06 402373 15850 158298 
444176465 5.05824e+06 4.6093e+06 777625 30348 304561 
444176560 6.00357e+06 5.51729e+06 941514 33001 333354 
444176660 4.45852e+06 4.07809e+06 688150 25389 255339 
444176756 3.88316e+06 3.55178e+06 598550 23078 229646 
444176948 1.5148e+06 1.39337e+06 236884 3870 38711 
444176997 2.66622e+06 2.41782e+06 407188 15921 160467 
444177098 3.22592e+06 2.9462e+06 495062 18537 186443 
444177194 5.74667e+06 5.26111e+06 892747 32325 324611 
444177290 3.22996e+06 2.94187e+06 495081 19229 193482 
444177391 1.46881e+06 1.34125e+06 226163 8811 87731 
444177486 3.62992e+06 3.32398e+06 563865 20387 206081 
444178251 4.02937e+06 3.19641e+06 536642 19918 198688 
444178362 4.60644e+06 3.78459e+06 637277 24499 246702 
444178457 2.37193e+06 2.16759e+06 365559 13654 136352 
444178554 1.46675e+06 1.34955e+06 227964 7587 78974 
444178652 674434 619775 105190 3613 37255 
444179773 4.27155e+06 3.91456e+06 666164 24256 244230 
444179868 3.79224e+06 3.48192e+06 592332 21553 219123 
444179963 7.87472e+06 7.23128e+06 1.22987e+06 43596 441403 
444180058 5.59526e+06 5.17128e+06 880462 29649 298928 
444180151 3.58457e+06 3.30448e+06 562581 19131 191991 
444180244 2.70558e+06 2.47564e+06 420745 15199 154494 
444180349 1.4229e+06 1.30843e+06 224126 7646 76372 
444180443 738155 675786 114615 3946 39488 
444180535 3.75082e+06 3.43772e+06 583459 21241 214650 
444180630 492493 447349 73674 3182 31709 
444180794 3.22591e+06 2.96087e+06 502417 17736 178759 
444180890 2.26773e+06 2.08694e+06 353052 11986 119689 
444180985 8.03996e+06 7.38021e+06 1.24625e+06 44312 444505 
444181085 8.88665e+06 8.17922e+06 1.38372e+06 48278 484457 
444181179 5.18035e+06 4.7507e+06 803899 29163 293881 
444181268 3.88875e+06 3.55188e+06 601537 22432 226567 
444181362 5.95473e+06 5.45698e+06 923235 33724 337413 
444181461 3.48475e+06 3.17019e+06 534421 17215 171528 
444181547 5.36238e+06 4.91002e+06 832245 30773 309098 
444181642 3787 291 34 4 31 
444181729 1.83411e+06 1.67796e+06 283110 10542 106896 
444181820 2.40928e+06 2.19585e+06 370356 14109 141279 
444181922 3.65777e+06 3.34481e+06 564757 20813 208773 
444182017 3.75819e+06 3.43465e+06 581759 21732 217589 
444182112 4.54166e+06 4.17257e+06 711421 24808 251710 
444182206 2.28914e+06 2.11205e+06 359341 11775 119871 
444182300 5.60883e+06 5.19086e+06 886844 28428 286851 
444182393 3.92465e+06 3.59998e+06 611318 21835 220259 
444182551 1.87225e+06 1.71654e+06 292251 9912 99192 
444182646 5.88302e+06 5.38484e+06 911245 32577 329189 
444182746 3.61748e+06 3.30551e+06 558225 20707 208772 
444182841 4.83478e+06 4.45289e+06 756918 25674 258711 
444182936 1.19246e+06 1.08698e+06 184679 6801 67974 
444183030 5.92485e+06 5.41693e+06 913968 34269 346104 
444183131 5.74289e+06 5.29437e+06 901084 30354 306459 
444183219 4.43808e+06 4.04921e+06 682548 26343 267332 
444183315 1.10131e+06 1.00337e+06 169258 4566 46171 
444183350 9041 120 1 2 1 
444183533 6.08637e+06 4.52684e+06 756734 30894 308831 
444183634 5.59192e+06 4.31364e+06 722831 27774 274706 
444183729 1.52755e+06 1.38706e+06 235018 8926 89941 
444183823 4.94343e+06 4.53751e+06 771178 27756 280517 
444183917 510983 464348 77493 3343 33266 
444183989 678335 626893 99602 4247 39657 
444184041 6.33099e+06 5.84994e+06 992133 33413 336289 
444184134 2.18582e+06 2.00097e+06 339298 12272 122687 
444184228 4.64417e+06 4.28907e+06 730022 24199 242782 
444184317 4.2875e+06 3.93084e+06 666391 23323 236178 
444184409 2.30553e+06 2.10099e+06 356029 12364 126083 
444184504 4.84079e+06 4.44239e+06 754728 26337 268087 
444184604 6.33637e+06 5.83152e+06 988667 34432 348435 
444184693 5.80111e+06 5.33537e+06 905351 28635 287123 
444184783 7.06705e+06 6.47572e+06 1.09307e+06 39617 396378 
444184878 3.59397e+06 3.28897e+06 556450 20292 203862 
444184972 4.3271e+06 3.96749e+06 671919 24189 245756 
444185067 3.62941e+06 3.30277e+06 553248 22010 220091 
444185163 6.36538e+06 5.84264e+06 993161 35351 359671 
444185256 2.43916e+06 2.22247e+06 375209 14351 143759 
444185349 4.08787e+06 3.73934e+06 631848 23592 235819 
444185449 4.2845e+06 3.93548e+06 666343 22991 231294 
444185545 1.3473e+06 1.21959e+06 206677 7957 79863 
444185638 3.12032e+06 2.86481e+06 485786 17757 179503 
444185731 2.17264e+06 1.97114e+06 333436 13139 132340 
444185826 3.57738e+06 3.29325e+06 558880 19242 192208 
444185915 5.52478e+06 5.06239e+06 858356 31346 314950 
444186015 3.79541e+06 3.47542e+06 586486 22096 221889 
444186111 3.84646e+06 3.53342e+06 599655 20868 208893 
444186213 788120 711734 120064 4184 42175 
444186307 3.91147e+06 3.59436e+06 611092 21859 221405 
444186402 3.52083e+06 3.23304e+06 550130 19554 196356 
444186495 3.72547e+06 3.40303e+06 575434 22067 221548 
444186591 4.65466e+06 4.27558e+06 725045 25560 258963 
444186686 4.51596e+06 4.14335e+06 699799 25309 253364 
444186782 3.03418e+06 2.77124e+06 467658 17868 180492 
444186876 4.21489e+06 3.85701e+06 653108 23653 240125 
444186969 2.17119e+06 1.97563e+06 333490 12337 123521 
444187069 4.58263e+06 4.20294e+06 711299 25856 260524 
444187165 3.03415e+06 2.76687e+06 467320 16745 170156 
444187261 1.07355e+06 958340 161397 6906 70613 
444187355 5.25068e+06 4.8173e+06 817028 29257 296428 
444187450 5.14455e+06 4.73917e+06 804626 27166 271589 
444187543 7.34197e+06 6.74481e+06 1.14148e+06 40338 407462 
444187643 5.2926e+06 4.8417e+06 818302 30309 304953 
444187739 3.08595e+06 2.81377e+06 473910 15563 156775 
444187831 7.39617e+06 6.76862e+06 1.14434e+06 41016 414086 
444187927 3.67093e+06 3.36914e+06 569910 19944 201029 
444188023 4.30171e+06 3.91555e+06 661763 26072 262520 
444188123 2.37373e+06 2.1672e+06 368007 12893 129567 
444188217 4.24822e+06 3.90409e+06 664486 22584 228613 
444188312 3.11387e+06 2.8503e+06 486594 17179 175669 
444188406 4.53818e+06 4.14608e+06 698036 26327 264269 
444188502 3.50935e+06 3.22076e+06 547117 19440 195551 
444188595 4.59416e+06 4.2183e+06 717606 25138 253664 
444188689 4.3967e+06 4.01892e+06 680124 24739 250207 
444188784 2.97395e+06 2.7137e+06 455563 17263 172351 
444188879 3.6819e+06 3.33892e+06 560557 22742 229290 
444188974 6.69358e+06 6.13731e+06 1.03936e+06 37931 382518 
444189074 4.16399e+06 3.81665e+06 645517 23399 234610 
444189169 3.11052e+06 2.86015e+06 484210 17013 170411 
444189263 4.73142e+06 4.34104e+06 737327 26030 263335 
444189358 3.82196e+06 3.52982e+06 602226 19771 199241 
444189453 3.1892e+06 2.90376e+06 491006 18793 190133 
444189553 7.21886e+06 6.66283e+06 1.13785e+06 37966 382515 
444189647 3.4426e+06 3.15368e+06 533434 19190 193758 
444189734 3.16157e+06 2.89367e+06 490765 17663 178737 
444189829 4.73924e+06 4.34962e+06 739712 25880 260657 
444189922 4.30422e+06 3.96681e+06 674408 23101 234058 
444190015 4.33472e+06 4.00206e+06 681148 23050 230797 
444190109 1.98898e+06 1.81369e+06 306079 11547 115603 
444190202 1.71227e+06 1.56746e+06 265708 9985 100163 
444190298 5.37645e+06 4.91944e+06 829452 31241 313400 
444190394 6.62579e+06 6.08677e+06 1.03379e+06 36685 368376 
444190486 4.62607e+06 4.25288e+06 721314 25478 252467 
444190581 4.38823e+06 4.05362e+06 692141 22868 230129 
444190673 3.45431e+06 3.16227e+06 536241 19735 197400 
444190767 4.86182e+06 4.46672e+06 757143 26926 270216 
444190861 2.60994e+06 2.39803e+06 404224 14695 146395 
444190955 2.48126e+06 2.26428e+06 380167 14860 151532 
444191050 4.70848e+06 4.35906e+06 747576 23787 240167 
444191143 2.6298e+06 2.40013e+06 409031 14631 147480 
444191237 5.31198e+06 4.89239e+06 830640 27826 279124 
444191331 3.00018e+06 2.75878e+06 471017 16639 167558 
444191426 4.37083e+06 4.02427e+06 682589 23194 234672 
444191520 3.68738e+06 3.35454e+06 565836 22264 224937 
444191615 3.98115e+06 3.64244e+06 615124 23014 229493 
444191713 1.88649e+06 1.72602e+06 292433 10481 105928 
444191808 4.84038e+06 4.45144e+06 758204 25811 262245 
444193415 3.94064e+06 3.61546e+06 613436 20902 209460 
444193505 7.35048e+06 6.78279e+06 1.14989e+06 39256 394283 
444193603 1.70321e+06 1.54908e+06 261690 10322 104063 
444193699 4.11766e+06 3.75552e+06 632800 24410 247011 
444193795 2.23172e+06 2.04921e+06 347183 12245 123453 
444193890 4.43861e+06 4.06747e+06 690053 24854 251552 
444193991 3.27587e+06 2.99596e+06 507894 18943 192796 
444194088 3.19678e+06 2.92256e+06 496014 18394 185454 
444194184 2.73611e+06 2.48646e+06 418176 17083 171559 
444194277 1.80796e+06 1.64625e+06 278344 10403 105659 
444194376 2.31355e+06 2.1116e+06 358040 13332 133874 
444194472 3.89745e+06 3.58071e+06 608139 21915 220138 
444194586 4.42315e+06 4.07142e+06 691830 23732 241004 
444194682 1.06874e+06 964410 161071 6858 68712 
444194778 1.59591e+06 1.4793e+06 253582 7895 79815 
444194953 4.45892e+06 4.08606e+06 693396 25049 254348 
444195055 1.44862e+06 1.32666e+06 226956 8250 83872 
444195151 3.81607e+06 3.49622e+06 593314 21831 219836 
444195246 4.25315e+06 3.91249e+06 661865 22782 230416 
444195348 4.80756e+06 4.41548e+06 752979 25473 258762 
444195453 3.05364e+06 2.78824e+06 470501 17892 181436 
444195549 1.159e+06 1.04006e+06 174267 7366 73587 
444195641 4.35815e+06 3.99687e+06 673810 24565 248719 
444195738 3.56825e+06 3.28957e+06 559135 18600 188861 
444195832 2.35517e+06 2.15087e+06 364048 14183 143117 
444195932 3.47345e+06 3.18336e+06 539947 17686 179300 
444196028 4.68104e+06 4.30734e+06 730143 25682 259498 
444196123 1.76146e+06 1.61024e+06 272701 9734 97997 
444196219 5.54815e+06 5.10219e+06 866844 30006 303844 
444196313 2.28574e+06 2.08483e+06 349556 13493 134776 
444196411 3.60283e+06 3.31759e+06 564183 19712 198242 
444196505 1.19905e+06 1.09529e+06 186295 6831 69080 
444196601 2.49119e+06 2.28397e+06 385734 13572 136678 
444196696 1.63709e+06 1.48593e+06 250575 9172 90979 
444196791 4.23453e+06 3.84418e+06 643920 25470 254316 
444196892 1.37351e+06 1.26029e+06 212582 7540 75976 
444196963 4.15462e+06 3.81466e+06 643093 23286 235222 
444197059 2.47905e+06 2.26222e+06 381329 15047 153358 
444197154 5.0406e+06 4.63806e+06 785924 27105 271291 
444197250 5.8174e+06 5.37112e+06 913992 30749 309701 
444197345 6.43081e+06 5.92968e+06 1.00582e+06 34165 342790 
444197444 3.82227e+06 3.51132e+06 594783 21196 212246 
444197539 2.05586e+06 1.87779e+06 316314 11189 112816 
444197634 2.22693e+06 2.03583e+06 347840 12117 122295 
444197729 4.13195e+06 3.8115e+06 650860 22018 221627 
444197823 5.14703e+06 4.75054e+06 806604 26948 271496 
444197917 2.99049e+06 2.76053e+06 471242 15280 156308 
444198012 4.0064e+06 3.67326e+06 621899 22414 224185 
444198107 2.40739e+06 2.22004e+06 378337 13386 134812 
444198201 2.83308e+06 2.60434e+06 442129 15261 153734 
444198295 4.31634e+06 3.97889e+06 677156 22383 228275 
444198395 5.54562e+06 5.08018e+06 855185 31973 320666 
444198491 3.33512e+06 3.06664e+06 518378 18889 191260 
444198585 3.90482e+06 3.5979e+06 611361 20701 207757 
444198680 3.67872e+06 3.34976e+06 563270 21945 223352 
444198782 4.87475e+06 4.47778e+06 757154 26540 267035 
444198879 567922 516685 87327 3386 34116 
444199018 2.2348e+06 2.0561e+06 349730 11546 116563 
444199116 3.04511e+06 2.79048e+06 470268 16444 165628 
444199212 3.99514e+06 3.65361e+06 618309 22896 231342 
444199307 1.24696e+06 1.1161e+06 184469 9071 90352 
444199407 3.70674e+06 3.42228e+06 580217 19330 194683 
444199502 4.35014e+06 3.98204e+06 672733 25249 252850 
444199599 4.89043e+06 4.479e+06 757724 28351 282518 
444199695 1.55744e+06 1.41455e+06 236951 8988 89746 
444199795 5.28451e+06 4.86488e+06 825006 28305 285808 
444199891 4.86928e+06 4.48903e+06 760463 25410 255596 
444199985 3.20397e+06 2.9446e+06 497038 18050 179686 
444200080 4.31907e+06 3.94462e+06 667689 26179 262983 
444200174 5.91863e+06 5.44797e+06 924475 32333 326537 
444200552 4.44542e+06 4.06526e+06 689267 26424 266997 
444200651 5.51546e+06 5.10154e+06 872293 29520 296923 
444200743 4.08066e+06 3.74702e+06 637042 23280 234506 
444200832 8.02257e+06 7.40392e+06 1.25899e+06 42547 429388 
444200926 1.45895e+06 1.33368e+06 226430 7971 79523 
444201025 1.57363e+06 1.45954e+06 247976 8071 80765 
444201120 4.3503e+06 4.02581e+06 682729 22458 224701 
444201214 4.03402e+06 3.72962e+06 634707 21384 215083 
444201309 2.47625e+06 2.2871e+06 389618 12631 127169 
444201401 2.79644e+06 2.57463e+06 437684 14927 150965 
444201496 1.27963e+06 1.17017e+06 195859 7134 72743 
444201725 6.79593e+06 2.56551e+06 430060 15485 154477 
444201850 808218 742472 127038 4006 40917 
444201931 4.36017e+06 4.06841e+06 688074 24465 246733 
444202048 1.41757e+06 1.311e+06 223481 7701 77933 
444202174 4.55369e+06 4.20276e+06 713182 24099 243305 
444202270 5.6249e+06 5.17425e+06 878168 30546 307052 
444202365 3.15822e+06 2.88404e+06 487177 19295 191798 
444202460 5.32421e+06 4.9006e+06 827516 29819 296435 
444202555 5.13338e+06 4.73049e+06 800480 28521 286696 
444202655 2.20571e+06 2.03436e+06 342500 11714 116628 
444202751 4.76802e+06 4.39257e+06 746927 25413 255208 
444202846 2.88702e+06 2.65817e+06 450593 15194 152598 
444202947 6.73332e+06 6.19128e+06 1.04469e+06 37797 376929 
444203046 5.74633e+06 5.29159e+06 897879 31445 314716 
444203146 5.65019e+06 5.12277e+06 854949 37209 367667 
444203284 3.5127e+06 3.23257e+06 547371 19066 191179 
444203386 2.86424e+06 2.61802e+06 437993 16633 167068 
444203519 4.2239e+06 3.90088e+06 660419 22377 225306 
444203616 1.40618e+06 1.29366e+06 218772 7901 79641 
444203711 3.02786e+06 2.79922e+06 474538 15487 157770 
444203807 3.78897e+06 3.49606e+06 591891 20307 204283 
444203907 3.01714e+06 2.77626e+06 469823 16165 161817 
444204004 3.92836e+06 3.60438e+06 611908 22420 227678 
444204100 5.57535e+06 5.143e+06 874158 29633 299945 
444204199 2.01511e+06 1.83172e+06 307347 11925 119866 
444204294 2.1473e+06 1.9531e+06 326553 12719 126836 
444204388 4.6442e+06 4.26351e+06 719261 26500 266578 
444204485 5.45679e+06 5.00906e+06 845853 31365 315725 
444204605 5.24064e+06 4.83834e+06 820794 27877 279445 
444204714 4.25288e+06 3.89486e+06 656498 25306 254009 
444204810 5.37077e+06 4.93514e+06 835845 29223 293812 
444204909 3.29418e+06 3.02773e+06 512133 17927 180342 
444205005 4.21866e+06 3.88237e+06 658296 23953 239104 
444205100 3.79916e+06 3.47512e+06 587824 22267 224371 
444205195 7.49379e+06 6.89767e+06 1.1667e+06 41267 415545 
444205289 4.68999e+06 4.33492e+06 734185 23809 240395 
444205383 4.45316e+06 4.07408e+06 685951 25988 258625 
444205484 6.20965e+06 5.71511e+06 965290 34541 348670 
444205591 4.43786e+06 4.07383e+06 683034 25575 254255 
444205686 4.00656e+06 3.70352e+06 631932 20726 209330 
444205781 2.38543e+06 2.19577e+06 369950 13233 133157 
444205891 3.60152e+06 3.31979e+06 561844 19897 200464 
444205987 2.91499e+06 2.68238e+06 454317 15219 155969 
444206083 2.16587e+06 1.99449e+06 337285 11375 115925 
444206187 3.42722e+06 3.14878e+06 532982 19412 195819 
444206281 1.6623e+06 1.50635e+06 256015 10578 106968 
444206376 4.05713e+06 3.73139e+06 631154 22860 229083 
444206501 669412 603020 99598 4642 46338 
444208610 4.38587e+06 4.08521e+06 691586 24754 250640 
444208710 2.8173e+06 2.61458e+06 439744 16138 163117 
444208806 6.07413e+06 5.66516e+06 955723 33868 340568 
444208901 2.85638e+06 2.66396e+06 450098 15516 155162 
444208995 3.15622e+06 2.91566e+06 486561 20114 200012 
444209090 1.12952e+06 1.05322e+06 179137 6415 65426 
444209183 2.71715e+06 2.53018e+06 428282 15468 154940 
444209282 6.10295e+06 5.71858e+06 971855 33180 332097 
444209377 3.67238e+06 3.43106e+06 581903 19720 196039 
444209471 3.92515e+06 3.65631e+06 618977 22476 226620 
444209565 4.76111e+06 4.44917e+06 748518 26697 267339 
